Accession,ExhibitType,URL,Method,Success,SubsidiaryCount,MaxNestingLevel,HasNested,ErrorMessage
000185132225000023,EX-21,"https://www.sec.gov/Archives/edgar/data/1851322/000185132225000023/listofsubsidiaries1.htm",Heuristic,true,8,0,false,
000114036125010300,EX-21,"https://www.sec.gov/Archives/edgar/data/1851612/000114036125010300/ef20040178/ex21-1.htm",Heuristic,true,3,0,false,
000185213125000021,EX-21,"https://www.sec.gov/Archives/edgar/data/1852131/000185213125000021/exhibit211-listofsubsidiar.htm",Heuristic,true,22,0,false,
000185224425000007,EX-21,"https://www.sec.gov/Archives/edgar/data/1852244/000185224425000007/gxo2024q410-ksubsidiaries.htm",Heuristic,true,20,0,false,
000095017025047586,EX-21,"https://www.sec.gov/Archives/edgar/data/1852575/000095017025047586/sstvi-ex21/1.htm",Heuristic,true,1,0,false,
000162828025015715,EX-21,"https://www.sec.gov/Archives/edgar/data/1853070/000162828025015715/ex211formlistofsubsidiaries.htm",Heuristic,true,4,0,false,
000185314525000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1853145/000185314525000009/ex211evcmlistofsubsidiaries.htm",Heuristic,true,35,0,false,
000095017025024533,EX-21,"https://www.sec.gov/Archives/edgar/data/1853513/000095017025024533/mcw-ex21/1.htm",Heuristic,true,37,0,false,
000095017025027728,EX-21,"https://www.sec.gov/Archives/edgar/data/1854139/000095017025027728/zvia-ex21/1.htm",Heuristic,true,1,0,false,
000185440125000062,EX-21,"https://www.sec.gov/Archives/edgar/data/1854401/000185440125000062/brdg-20241231exx211.htm",Heuristic,true,53,0,false,
000149315225016073,EX-21,"https://www.sec.gov/Archives/edgar/data/1854445/000149315225016073/ex21-1.htm",Heuristic,true,6,0,false,
000164117225003608,EX-21,"https://www.sec.gov/Archives/edgar/data/1854963/000164117225003608/ex21-1.htm",Heuristic,true,2,0,false,
000185496425000004,EX-21,"https://www.sec.gov/Archives/edgar/data/1854964/000185496425000004/nlcplistofsubsidiaries2024.htm",Heuristic,true,34,0,false,
000095017025042645,EX-21,"https://www.sec.gov/Archives/edgar/data/1855447/000095017025042645/tygo-ex21/1.htm",Heuristic,true,8,0,false,
000185545725000022,EX-21,"https://www.sec.gov/Archives/edgar/data/1855457/000185545725000022/a2024ex211-listofsubsidiar.htm",Heuristic,true,32,0,false,
000101376225002263,EX-21,"https://www.sec.gov/Archives/edgar/data/1855474/000101376225002263/ea023165201ex21-1/airjoule.htm",Heuristic,true,1,0,false,
000173112225000412,EX-21,"https://www.sec.gov/Archives/edgar/data/1855509/000173112225000412/e6435/ex21-1.htm",Heuristic,true,1,0,false,
000185574725000017,EX-21,"https://www.sec.gov/Archives/edgar/data/1855747/000185574725000017/q42024-ex211xlistofsubsidi.htm",Heuristic,true,11,0,false,
000095017025037612,EX-21,"https://www.sec.gov/Archives/edgar/data/1856031/000095017025037612/seat-ex21/1.htm",Heuristic,true,28,0,false,
000095017025037202,EX-21,"https://www.sec.gov/Archives/edgar/data/1856236/000095017025037202/ewcz-ex21/1.htm",Heuristic,true,25,0,false,
000185631425000008,EX-21,"https://www.sec.gov/Archives/edgar/data/1856314/000185631425000008/exhibit211.htm",Heuristic,true,15,0,false,
000185643725000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1856437/000185643725000006/vsco-212025x10kex211.htm",Heuristic,true,12,0,false,
000185648525000008,EX-21,"https://www.sec.gov/Archives/edgar/data/1856485/000185648525000008/sylvamo10k2024ex211.htm",Heuristic,true,27,0,false,
000185652525000081,EX-21,"https://www.sec.gov/Archives/edgar/data/1856525/000185652525000081/coremainex211q42024.htm",Heuristic,true,8,0,false,
000095017025047740,EX-21,"https://www.sec.gov/Archives/edgar/data/1856725/000095017025047740/rani-ex21/1.htm",Heuristic,true,1,0,false,
000164117225004877,EX-21,"https://www.sec.gov/Archives/edgar/data/1857086/000164117225004877/ex21-1.htm",Heuristic,true,2,0,false,
000185715425000013,EX-21,"https://www.sec.gov/Archives/edgar/data/1857154/000185715425000013/exh211-listofsubsidiariesf.htm",Heuristic,true,37,0,false,
000185781625000015,EX-21,"https://www.sec.gov/Archives/edgar/data/1857816/000185781625000015/exhibit211principalsubsidi.htm",Heuristic,true,16,0,false,
000095017025029974,EX-21,"https://www.sec.gov/Archives/edgar/data/1858257/000095017025029974/avdx-ex21/1.htm",Heuristic,true,12,0,false,
000185868125000034,EX-21,"https://www.sec.gov/Archives/edgar/data/1858681/000185868125000034/exhibit211q424-subsidiaries.htm",Heuristic,true,39,0,false,
000121390025027581,EX-21,"https://www.sec.gov/Archives/edgar/data/1859199/000121390025027581/ea023624701ex21-1/realpha.htm",Heuristic,true,13,0,false,
000155837025002711,EX-21,"https://www.sec.gov/Archives/edgar/data/1860543/000155837025002711/cdre-20241231xex21d1.htm",Heuristic,true,36,0,false,
000186074225000004,EX-21,"https://www.sec.gov/Archives/edgar/data/1860742/000186074225000004/exhibit211ye2024.htm",Heuristic,true,39,1,true,
000164117225002426,EX-21,"https://www.sec.gov/Archives/edgar/data/1860871/000164117225002426/ex21-1.htm",Heuristic,true,1,0,false,
000164117225000794,EX-21,"https://www.sec.gov/Archives/edgar/data/1861622/000164117225000794/ex21-1.htm",Heuristic,true,7,0,false,
000095017025029086,EX-21,"https://www.sec.gov/Archives/edgar/data/1861795/000095017025029086/dh-ex21/1.htm",Heuristic,true,11,0,false,
000162828025015656,EX-21,"https://www.sec.gov/Archives/edgar/data/1864943/000162828025015656/fgi-20241231xex211.htm",Heuristic,true,11,0,false,
000149315225008023,EX-21,"https://www.sec.gov/Archives/edgar/data/1865111/000149315225008023/ex21-1.htm",Heuristic,true,1,0,false,
000155837025001818,EX-21,"https://www.sec.gov/Archives/edgar/data/1865187/000155837025001818/aris-20241231xex21d1.htm",Heuristic,true,9,0,false,
000121390025023287,EX-21,"https://www.sec.gov/Archives/edgar/data/1865631/000121390025023287/ex211/2.htm",Heuristic,true,14,2,true,
000186617525000024,EX-21,"https://www.sec.gov/Archives/edgar/data/1866175/000186617525000024/exhibit-exx211crescentener.htm",Heuristic,true,42,0,false,
000101376225002130,EX-21,"https://www.sec.gov/Archives/edgar/data/1866226/000101376225002130/ea023394201ex21-1/welsbach.htm",Heuristic,true,2,0,false,
000186658125000048,EX-21,"https://www.sec.gov/Archives/edgar/data/1866581/000186658125000048/exh211-2024q4subsidiaries.htm",Heuristic,true,23,0,false,
000186663325000004,EX-21,"https://www.sec.gov/Archives/edgar/data/1866633/000186663325000004/ccsi20241231ex-211.htm",Heuristic,true,9,0,false,
000155837025008282,EX-21,"https://www.sec.gov/Archives/edgar/data/1867072/000155837025008282/kd-20250331xex21d1.htm",Heuristic,true,37,0,false,
000186709625000039,EX-21,"https://www.sec.gov/Archives/edgar/data/1867096/000186709625000039/xeris-ex211xlistofsubsidia.htm",Heuristic,true,5,0,false,
000186827525000023,EX-21,"https://www.sec.gov/Archives/edgar/data/1868275/000186827525000023/ceg-20241231x10kxexh211.htm",Heuristic,true,45,0,false,
000164117225005155,EX-21,"https://www.sec.gov/Archives/edgar/data/1868419/000164117225005155/ex21-1.htm",Heuristic,true,4,0,false,
000186872625000013,EX-21,"https://www.sec.gov/Archives/edgar/data/1868726/000186872625000013/ex211-subsidiariesofthereg.htm",Heuristic,true,1,0,false,
000186877825000007,EX-21,"https://www.sec.gov/Archives/edgar/data/1868778/000186877825000007/informaticainc10-k2024ex211.htm",Heuristic,true,3,0,false,
000186887825000045,EX-21,"https://www.sec.gov/Archives/edgar/data/1868878/000186887825000045/gdlc-fy2510xkexhibit211.htm",Heuristic,true,4,0,false,
000155837025002043,EX-21,"https://www.sec.gov/Archives/edgar/data/1868912/000155837025002043/enfn-20241231xex21d1.htm",Heuristic,true,13,0,false,
000186894125000081,EX-21,"https://www.sec.gov/Archives/edgar/data/1868941/000186894125000081/a2025ex211subsidiariesoffl.htm",Heuristic,true,15,0,false,
000186919825000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1869198/000186919825000009/exhibit211subsidiarylist20.htm",Heuristic,true,44,1,true,
000186945325000011,EX-21,"https://www.sec.gov/Archives/edgar/data/1869453/000186945325000011/otic-20241231xex211xsubsid.htm",Heuristic,true,9,0,false,
000187060025000029,EX-21,"https://www.sec.gov/Archives/edgar/data/1870600/000187060025000029/exhibit211-subsidiariesoft.htm",Heuristic,true,20,0,false,
000187150925000016,EX-21,"https://www.sec.gov/Archives/edgar/data/1871509/000187150925000016/exhibit21subsidiariesofpor.htm",Heuristic,true,5,0,false,
000095017025053870,EX-21,"https://www.sec.gov/Archives/edgar/data/1871638/000095017025053870/bzai-ex21/1.htm",Heuristic,true,4,0,false,
000095017025043210,EX-21,"https://www.sec.gov/Archives/edgar/data/1873529/000095017025043210/klc-ex21/1.htm",Heuristic,true,25,0,false,
000164117225000387,EX-21,"https://www.sec.gov/Archives/edgar/data/1873835/000164117225000387/ex21-1.htm",Heuristic,true,2,0,false,
000187392325000032,EX-21,"https://www.sec.gov/Archives/edgar/data/1873923/000187392325000032/exhibit211-subsidiarylisti.htm",Heuristic,true,25,0,false,
000187417825000007,EX-21,"https://www.sec.gov/Archives/edgar/data/1874178/000187417825000007/ex-2112024subsidiaries.htm",Heuristic,true,31,0,false,
000162828025014951,EX-21,"https://www.sec.gov/Archives/edgar/data/1874315/000162828025014951/exhibit211.htm",Heuristic,true,11,0,false,
000164117225000930,EX-21,"https://www.sec.gov/Archives/edgar/data/1874875/000164117225000930/ex21-1.htm",Heuristic,true,1,0,false,
000187494425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1874944/000187494425000003/fy2024exhibit211.htm",Heuristic,true,41,0,false,
000187544425000021,EX-21,"https://www.sec.gov/Archives/edgar/data/1875444/000187544425000021/a211-subsidiariesofregistr.htm",Heuristic,true,9,0,false,
000095017025045464,EX-21,"https://www.sec.gov/Archives/edgar/data/1876255/000095017025045464/ck0001876255-ex21/1.htm",Heuristic,true,4,0,false,
000095017025096609,EX-21,"https://www.sec.gov/Archives/edgar/data/1877184/000095017025096609/ck0001877184-ex21.htm",Heuristic,true,5,0,false,
000187732225000021,EX-21,"https://www.sec.gov/Archives/edgar/data/1877322/000187732225000021/exhibit211listofsubsidiari.htm",Heuristic,true,47,0,false,
000187793925000021,EX-21,"https://www.sec.gov/Archives/edgar/data/1877939/000187793925000021/ctmfy2024ex211.htm",Heuristic,true,3,0,false,
000187884825000063,EX-21,"https://www.sec.gov/Archives/edgar/data/1878848/000187884825000063/iren-20250630xex211.htm",Heuristic,true,3,0,false,
000187889725000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1878897/000187889725000009/a2024-1231xex211.htm",Heuristic,true,6,0,false,
000164117225019545,EX-21,"https://www.sec.gov/Archives/edgar/data/1879001/000164117225019545/ex21-1.htm",Heuristic,true,8,0,false,
000187901625000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1879016/000187901625000003/ie-20241231xex211.htm",Heuristic,true,45,1,true,
000188031925000021,EX-21,"https://www.sec.gov/Archives/edgar/data/1880319/000188031925000021/exhibit211123124.htm",Heuristic,true,25,0,false,
000162828025015290,EX-21,"https://www.sec.gov/Archives/edgar/data/1880613/000162828025015290/drct-20241231xex211listofs.htm",Heuristic,true,4,0,false,
000188066125000014,EX-21,"https://www.sec.gov/Archives/edgar/data/1880661/000188066125000014/a20241231ex211.htm",Heuristic,true,46,0,false,
000095017025036251,EX-21,"https://www.sec.gov/Archives/edgar/data/1881487/000095017025036251/acdc-ex21/1.htm",Heuristic,true,52,0,false,
000143774925009831,EX-21,"https://www.sec.gov/Archives/edgar/data/1881592/000143774925009831/ex/698977.htm",Heuristic,true,1,0,false,
000101376225001035,EX-21,"https://www.sec.gov/Archives/edgar/data/1882198/000101376225001035/ea023457701ex21-1/athena2.htm",Heuristic,true,1,0,false,
000095017025043328,EX-21,"https://www.sec.gov/Archives/edgar/data/1882850/000095017025043328/ck0001882850-ex21/1.htm",Heuristic,true,20,0,false,
000188308525000050,EX-21,"https://www.sec.gov/Archives/edgar/data/1883085/000188308525000050/exhibit211listofsubsidiari.htm",Heuristic,true,41,0,false,
000155837025002183,EX-21,"https://www.sec.gov/Archives/edgar/data/1883814/000155837025002183/slnd-20241231xex21d1.htm",Heuristic,true,15,0,false,
000121390025052242,EX-21,"https://www.sec.gov/Archives/edgar/data/1883984/000121390025052242/ea024474001ex21-1/alternus.htm",Heuristic,true,8,1,true,
000188596825000005,EX-21,"https://www.sec.gov/Archives/edgar/data/1885968/000188596825000005/a20241231exhibit211.htm",Heuristic,true,5,0,false,
000095017025042721,EX-21,"https://www.sec.gov/Archives/edgar/data/1887944/000095017025042721/shim-ex21/1.htm",Heuristic,true,20,0,false,
000095017025046924,EX-21,"https://www.sec.gov/Archives/edgar/data/1888012/000095017025046924/hlvx-ex21/1.htm",Heuristic,true,1,0,false,
000095017025029147,EX-21,"https://www.sec.gov/Archives/edgar/data/1888447/000095017025029147/ee-ex21/1.htm",Heuristic,true,42,0,false,
000188953925000014,EX-21,"https://www.sec.gov/Archives/edgar/data/1889539/000188953925000014/q42024exhibit211.htm",Heuristic,true,1,0,false,
000188966825000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1889668/000188966825000006/otfii-20241231xex211xsubsi.htm",Heuristic,true,13,0,false,
000095017025029037,EX-21,"https://www.sec.gov/Archives/edgar/data/1889956/000095017025029037/ck0001889956-ex21/1.htm",Heuristic,true,8,0,false,
000095017025039603,EX-21,"https://www.sec.gov/Archives/edgar/data/1890107/000095017025039603/ck0001890107-ex21/1.htm",Heuristic,true,2,0,false,
000189110125000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1891101/000189110125000006/brcinc10kfy2024-exhibit21.htm",Heuristic,true,13,0,false,
000095017025035772,EX-21,"https://www.sec.gov/Archives/edgar/data/1891856/000095017025035772/genk-ex21/1.htm",Heuristic,true,46,0,false,
000121390025091988,EX-21,"https://www.sec.gov/Archives/edgar/data/1892316/000121390025091988/ea025818101ex21/longduo.htm",Heuristic,true,11,1,true,
000121390025025791,EX-21,"https://www.sec.gov/Archives/edgar/data/1892322/000121390025025791/ea023532601ex21-1/heart.htm",Heuristic,true,7,0,false,
000001892625000010,EX-21,"https://www.sec.gov/Archives/edgar/data/18926/000001892625000010/lumn20241231ex21.htm",Heuristic,true,40,0,false,
000095017025041182,EX-21,"https://www.sec.gov/Archives/edgar/data/1893262/000095017025041182/ck0001893262-ex21/1.htm",Heuristic,true,31,0,false,
000162828025008884,EX-21,"https://www.sec.gov/Archives/edgar/data/1894562/000162828025008884/fy2024ex211-subidiaries.htm",Heuristic,true,1,0,false,
000162828025006184,EX-21,"https://www.sec.gov/Archives/edgar/data/1895262/000162828025006184/exhibit211-subsidiariesfy2.htm",Heuristic,true,46,0,false,
000101376225004271,EX-21,"https://www.sec.gov/Archives/edgar/data/1895618/000101376225004271/ea023466801ex21-1/gaxosai.htm",Heuristic,true,1,0,false,
000162828025010298,EX-21,"https://www.sec.gov/Archives/edgar/data/1897762/000162828025010298/exhibit211-subsidiariesoft.htm",Heuristic,true,39,0,false,
000162828025013103,EX-21,"https://www.sec.gov/Archives/edgar/data/1898496/000162828025013103/exhibit211subsidiariesofth.htm",Heuristic,true,9,0,false,
000189879525000055,EX-21,"https://www.sec.gov/Archives/edgar/data/1898795/000189879525000055/lvwrexhibit21112-31x2024.htm",Heuristic,true,10,0,false,
000189928725000012,EX-21,"https://www.sec.gov/Archives/edgar/data/1899287/000189928725000012/ampx-20241231xex211listofs.htm",Heuristic,true,1,0,false,
000189988325000007,EX-21,"https://www.sec.gov/Archives/edgar/data/1899883/000189988325000007/fip12312024exhibit211.htm",Heuristic,true,47,0,false,
000095017025041961,EX-21,"https://www.sec.gov/Archives/edgar/data/1899996/000095017025041961/ck0001899996-ex21/1.htm",Heuristic,true,6,0,false,
000190144025000012,EX-21,"https://www.sec.gov/Archives/edgar/data/1901440/000190144025000012/exhibit211q42024.htm",Heuristic,true,15,0,false,
000190160625000079,EX-21,"https://www.sec.gov/Archives/edgar/data/1901606/000190160625000079/gdlcu-fy2510xkexhibit211.htm",Heuristic,true,2,0,false,
000190161225000053,EX-21,"https://www.sec.gov/Archives/edgar/data/1901612/000190161225000053/gbdc4-fy2510xkexhibit211.htm",Heuristic,true,7,0,false,
000095017025043923,EX-21,"https://www.sec.gov/Archives/edgar/data/1901799/000095017025043923/btm-ex21/1.htm",Heuristic,true,10,0,false,
000003490325000016,EX-21,"https://www.sec.gov/Archives/edgar/data/1901876/000003490325000016/frt-12312024xex211.htm",Heuristic,true,48,0,false,
000143774925009645,EX-21,"https://www.sec.gov/Archives/edgar/data/1902314/000143774925009645/ex/775505.htm",Heuristic,true,4,1,true,
000190273325000026,EX-21,"https://www.sec.gov/Archives/edgar/data/1902733/000190273325000026/exhibit211fy202510k.htm",Heuristic,true,18,0,false,
000119312525056687,EX-21,"https://www.sec.gov/Archives/edgar/data/1905824/000119312525056687/d832105dex211.htm",Heuristic,true,24,0,false,
000190632425000035,EX-21,"https://www.sec.gov/Archives/edgar/data/1906324/000190632425000035/ex21110-kx2024.htm",Heuristic,true,41,0,false,
000162828025010947,EX-21,"https://www.sec.gov/Archives/edgar/data/1909747/000162828025010947/exhibit211-subsidiariesoft.htm",Heuristic,true,38,4,true,
000121390025036973,EX-21,"https://www.sec.gov/Archives/edgar/data/1911545/000121390025036973/ea023973601ex21-1/global.htm",Heuristic,true,1,0,false,
000121390025027319,EX-21,"https://www.sec.gov/Archives/edgar/data/1913577/000121390025027319/ea023216501ex21-1/denalicap.htm",Heuristic,true,1,1,true,
000191372425000015,EX-21,"https://www.sec.gov/Archives/edgar/data/1913724/000191372425000015/a2024ex211tcaplistofsubs.htm",Heuristic,true,5,0,false,
000119312525054907,EX-21,"https://www.sec.gov/Archives/edgar/data/1913971/000119312525054907/d885370dex211.htm",Heuristic,true,6,0,false,
000191449625000017,EX-21,"https://www.sec.gov/Archives/edgar/data/1914496/000191449625000017/sdreitye2024ex211listofsub.htm",Heuristic,true,37,0,false,
000191565725000019,EX-21,"https://www.sec.gov/Archives/edgar/data/1915657/000191565725000019/hfsex211subsidiariesofregi.htm",Heuristic,true,60,0,false,
000095017025045562,EX-21,"https://www.sec.gov/Archives/edgar/data/1916608/000095017025045562/ck0001916608-ex21/1.htm",Heuristic,true,4,0,false,
000191871225000014,EX-21,"https://www.sec.gov/Archives/edgar/data/1918712/000191871225000014/asifq4-24exhibit211.htm",Heuristic,true,8,0,false,
000191936925000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1919369/000191936925000009/a211listofsubsidiaries-2024.htm",Heuristic,true,3,0,false,
000095017025032199,EX-21,"https://www.sec.gov/Archives/edgar/data/1920145/000095017025032199/ck0001920145-ex21/1.htm",Heuristic,true,2,0,false,
000095017025041963,EX-21,"https://www.sec.gov/Archives/edgar/data/1920453/000095017025041963/ck0001920453-ex21/1.htm",Heuristic,true,7,0,false,
000170569625000033,EX-21,"https://www.sec.gov/Archives/edgar/data/1920791/000170569625000033/vici202410-kexhibit211.htm",Heuristic,true,48,0,false,
000095017025047694,EX-21,"https://www.sec.gov/Archives/edgar/data/1921865/000095017025047694/aspi-ex21/1.htm",Heuristic,true,14,0,false,
000192196325000029,EX-21,"https://www.sec.gov/Archives/edgar/data/1921963/000192196325000029/atmu202410-kex21.htm",Heuristic,true,28,0,false,
000149315225002235,EX-21,"https://www.sec.gov/Archives/edgar/data/1922639/000149315225002235/ex21-1.htm",Heuristic,true,1,0,false,
000157587225000433,EX-21,"https://www.sec.gov/Archives/edgar/data/1923780/000157587225000433/ncl077/ex21-1.htm",Heuristic,true,10,0,false,
000149315225028285,EX-21,"https://www.sec.gov/Archives/edgar/data/1923891/000149315225028285/ex21-1.htm",Heuristic,true,7,0,false,
000095017025021144,EX-21,"https://www.sec.gov/Archives/edgar/data/1925309/000095017025021144/ck0001925309-ex21/1.htm",Heuristic,true,3,0,false,
000192956125000044,EX-21,"https://www.sec.gov/Archives/edgar/data/1929561/000192956125000044/ex21-subsidiariesoftheregi.htm",Heuristic,true,39,3,true,
000193008725000070,EX-21,"https://www.sec.gov/Archives/edgar/data/1930087/000193008725000070/gcred-fy2510xkexhibit211.htm",Heuristic,true,7,0,false,
000164117225001062,EX-21,"https://www.sec.gov/Archives/edgar/data/1930313/000164117225001062/ex21-1.htm",Heuristic,true,19,0,false,
000162828025012549,EX-21,"https://www.sec.gov/Archives/edgar/data/1930679/000162828025012549/listofsubsidiaries-ex211.htm",Heuristic,true,4,0,false,
000149315225021356,EX-21,"https://www.sec.gov/Archives/edgar/data/1932213/000149315225021356/ex21.htm",Heuristic,true,4,0,false,
000193239325000005,EX-21,"https://www.sec.gov/Archives/edgar/data/1932393/000193239325000005/gehc4q202410kexhibit211.htm",Heuristic,true,49,0,false,
000164117225001819,EX-21,"https://www.sec.gov/Archives/edgar/data/1934642/000164117225001819/ex21-1.htm",Heuristic,true,5,0,false,
000193485025000015,EX-21,"https://www.sec.gov/Archives/edgar/data/1934850/000193485025000015/exh211fgal-listofsubsidiar.htm",Heuristic,true,23,0,false,
000193597925000015,EX-21,"https://www.sec.gov/Archives/edgar/data/1935979/000193597925000015/a202410-kbhvnltdex211q4.htm",Heuristic,true,14,1,true,
000119983525000414,EX-21,"https://www.sec.gov/Archives/edgar/data/1936756/000119983525000414/nbh-ex21/1.htm",Heuristic,true,9,2,true,
000164117225000085,EX-21,"https://www.sec.gov/Archives/edgar/data/1938046/000164117225000085/ex21-1.htm",Heuristic,true,1,0,false,
000193943325000041,EX-21,"https://www.sec.gov/Archives/edgar/data/1939433/000193943325000041/q42024-cohensteersex211.htm",Heuristic,true,13,0,false,
000194136525000016,EX-21,"https://www.sec.gov/Archives/edgar/data/1941365/000194136525000016/exhibit21/1-listingofsubsi.htm",Heuristic,true,19,0,false,
000162828025012821,EX-21,"https://www.sec.gov/Archives/edgar/data/1941536/000162828025012821/baer-20241231xex211.htm",Heuristic,true,36,0,false,
000155837025003489,EX-21,"https://www.sec.gov/Archives/edgar/data/1942722/000155837025003489/bgo-20241231xex21d1.htm",Heuristic,true,3,1,true,
000095017025042908,EX-21,"https://www.sec.gov/Archives/edgar/data/1943802/000095017025042908/fsea-ex21.htm",Heuristic,true,2,0,false,
000194389625000012,EX-21,"https://www.sec.gov/Archives/edgar/data/1943896/000194389625000012/rubrik10k1312025exhibit211.htm",Heuristic,true,1,0,false,
000162828025008728,EX-21,"https://www.sec.gov/Archives/edgar/data/1944013/000162828025008728/exhibit21-subsidiariesofcr.htm",Heuristic,true,17,1,true,
000194404825000033,EX-21,"https://www.sec.gov/Archives/edgar/data/1944048/000194404825000033/exhibit21-kenvueincsubsidi.htm",Heuristic,true,37,1,true,
000194455825000033,EX-21,"https://www.sec.gov/Archives/edgar/data/1944558/000194455825000033/exhibit211202410-k.htm",Heuristic,true,6,0,false,
000143774925008652,EX-21,"https://www.sec.gov/Archives/edgar/data/1947210/000143774925008652/ex/791238.htm",Heuristic,true,8,0,false,
000194805625000015,EX-21,"https://www.sec.gov/Archives/edgar/data/1948056/000194805625000015/k-infrax20241231xex211.htm",Heuristic,true,39,0,false,
000095017025032238,EX-21,"https://www.sec.gov/Archives/edgar/data/1948368/000095017025032238/ck0001948368-ex21/1.htm",Heuristic,true,1,0,false,
000121390025087632,EX-21,"https://www.sec.gov/Archives/edgar/data/1948455/000121390025087632/ea025509401ex21-1/ispire.htm",Heuristic,true,8,0,false,
000164117225001000,EX-21,"https://www.sec.gov/Archives/edgar/data/1948864/000164117225001000/ex21-1.htm",Heuristic,true,11,0,false,
000119312525067163,EX-21,"https://www.sec.gov/Archives/edgar/data/1950803/000119312525067163/d889204dex211.htm",Heuristic,true,7,0,false,
000141057825000318,EX-21,"https://www.sec.gov/Archives/edgar/data/1951667/000141057825000318/ctnt-20241231xex21d1.htm",Heuristic,true,7,0,false,
000195207325000037,EX-21,"https://www.sec.gov/Archives/edgar/data/1952073/000195207325000037/msgeexhibit2110630202510k.htm",Heuristic,true,24,0,false,
000195297625000007,EX-21,"https://www.sec.gov/Archives/edgar/data/1952976/000195297625000007/nlop202410-kexh211.htm",Heuristic,true,43,0,false,
000155837025001097,EX-21,"https://www.sec.gov/Archives/edgar/data/1953366/000155837025001097/stho-20241231xex21d1.htm",Heuristic,true,51,0,false,
000195552025000010,EX-21,"https://www.sec.gov/Archives/edgar/data/1955520/000195552025000010/a2024ex21.htm",Heuristic,true,39,0,false,
000121390025079975,EX-21,"https://www.sec.gov/Archives/edgar/data/1956741/000121390025079975/ea025407301ex21-1/clean.htm",Heuristic,true,1,0,false,
000195784525000017,EX-21,"https://www.sec.gov/Archives/edgar/data/1957845/000195784525000017/exhibit211-kxpecform10xk.htm",Heuristic,true,36,0,false,
000121390025026215,EX-21,"https://www.sec.gov/Archives/edgar/data/1959023/000121390025026215/ea023621601ex21-1/safe.htm",Heuristic,true,9,1,true,
000162828025007817,EX-21,"https://www.sec.gov/Archives/edgar/data/1959348/000162828025007817/klg-2024q4exx2101.htm",Heuristic,true,17,0,false,
000095017025044443,EX-21,"https://www.sec.gov/Archives/edgar/data/1959568/000095017025044443/ck0001959568-ex21/1.htm",Heuristic,true,3,0,false,
000095017025044452,EX-21,"https://www.sec.gov/Archives/edgar/data/1959604/000095017025044452/ck0001959604-ex21/1.htm",Heuristic,true,3,0,false,
000001961725000270,EX-21,"https://www.sec.gov/Archives/edgar/data/19617/000001961725000270/corp10k2024exhibit21.htm",Heuristic,true,18,2,true,
000149315225027805,EX-21,"https://www.sec.gov/Archives/edgar/data/1961847/000149315225027805/ex21-1.htm",Heuristic,true,2,0,false,
000164117225004712,EX-21,"https://www.sec.gov/Archives/edgar/data/1962481/000164117225004712/ex21-1.htm",Heuristic,true,2,0,false,
000196433325000105,EX-21,"https://www.sec.gov/Archives/edgar/data/1964333/000196433325000105/exhibit211-subsidiaries.htm",Heuristic,true,4,0,false,
000095017025046063,EX-21,"https://www.sec.gov/Archives/edgar/data/1964979/000095017025046063/alur-ex21/1.htm",Heuristic,true,8,0,false,
000196504025000015,EX-21,"https://www.sec.gov/Archives/edgar/data/1965040/000196504025000015/exhibit21-listofsubsidiari.htm",Heuristic,true,33,0,false,
000119312525074703,EX-21,"https://www.sec.gov/Archives/edgar/data/1965052/000119312525074703/d897922dex211.htm",Heuristic,true,3,0,false,
000095017025045206,EX-21,"https://www.sec.gov/Archives/edgar/data/1965934/000095017025045206/ck0001965934-ex21/1.htm",Heuristic,true,3,0,false,
000196639425000025,EX-21,"https://www.sec.gov/Archives/edgar/data/1966394/000196639425000025/exhibit211-fnlrxsubsidiari.htm",Heuristic,true,23,0,false,
000095017025046424,EX-21,"https://www.sec.gov/Archives/edgar/data/1966983/000095017025046424/lac-ex21/1.htm",Heuristic,true,6,0,false,
000162828025054597,EX-21,"https://www.sec.gov/Archives/edgar/data/1967649/000162828025054597/ex211vestis-listofsubsidia.htm",Heuristic,true,22,0,false,
000155837025004028,EX-21,"https://www.sec.gov/Archives/edgar/data/1967656/000155837025004028/pfsb-20241231xex21.htm",Heuristic,true,1,0,false,
000196768025000008,EX-21,"https://www.sec.gov/Archives/edgar/data/1967680/000196768025000008/vlto-20241231xexx211subsid.htm",Heuristic,true,35,0,false,
000095017025099742,EX-21,"https://www.sec.gov/Archives/edgar/data/1968487/000095017025099742/ws-ex21/1.htm",Heuristic,true,15,0,false,
000196891525000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1968915/000196891525000006/ex211-phiniasubsidiarylist.htm",Heuristic,true,40,0,false,
000119312525068918,EX-21,"https://www.sec.gov/Archives/edgar/data/1971381/000119312525068918/d888030dex211.htm",Heuristic,true,18,1,true,
